Issue_ID,Title,Body,State,Created_At,Closed_At,Comments,Body_Length
33612,Bug: renderToPipeableStream is missing in Bun exports,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

React version: 19.10.0

## Steps To Reproduce

1. Run under Bun and Node and see the export differense without a reason

```ts
import { createServer } from ""node:http"";
import { renderToPipeableStream } from ""react-dom/server""; // in bun it uses server.bun and in node server.node

function App() {
  return <div>Hello World</div>;
}

function handleRequest(res) {
  // ... in your server handler ...
  const stream = renderToPipeableStream(<App />, {
    onShellReady() {
      res.statusCode = 200;
      res.setHeader(""Content-type"", ""text/html"");
      stream.pipe(res);
    },
    // ...
  });
}

const http = createServer((req, res) => handleRequest(res));

http.listen(3000, () => {
  console.log(""Server is running on port 3000"");
});
```

```bash
> bun .\a.tsx
1 | (function (entry, fetcher)
              ^
SyntaxError: Export named 'renderToPipeableStream' not found in module '...\node_modules\react-dom\server.bun.js'.
      at loadAndEvaluateModule (1:11)

Bun v1.2.17-canary.50+41d10ed01 (Windows x64)
> bunx tsx .\a.tsx
Server is running on port 3000
```

as we can see it really missing here: https://github.com/facebook/react/blob/main/packages/react-dom/src/server/ReactDOMFizzServerBun.js

It works fine if you force .node export:


```ts
import { createServer } from ""node:http"";
import { renderToPipeableStream } from ""react-dom/server.node"";

function App() {
  return <div>Hello World</div>;
}

function handleRequest(res) {
  // ... in your server handler ...
  const stream = renderToPipeableStream(<App />, {
    onShellReady() {
      res.statusCode = 200;
      res.setHeader(""Content-type"", ""text/html"");
      stream.pipe(res);
    },
    // ...
  });
}

const http = createServer((req, res) => handleRequest(res));

http.listen(3000, () => {
  console.log(""Server is running on port 3000"");
});
```

## The current behavior

Export named 'renderToPipeableStream' not found in module '...\node_modules\react-dom\server.bun.js'.

It brokes react-router usage on Bun


## The expected behavior

It should works as in node export
",closed,2025-06-22T12:32:24Z,2025-10-27T22:06:46Z,2,2292
33610,[Compiler Bug]:,"### What kind of issue is this?

- [x] React Compiler core (the JS output is incorrect, or your app works incorrectly after optimization)
- [ ] babel-plugin-react-compiler (build issue installing or using the Babel plugin)
- [ ] eslint-plugin-react-compiler (build issue installing or using the eslint plugin)
- [ ] react-compiler-healthcheck (build issue installing or using the healthcheck script)

### Link to repro

https://playground.react.dev/#N4Igzg9grgTgxgUxALhAMygOzgFwJYSYAEAwtJjgBQCURwAOsUXIWDkTAmkQLxFRgEAJS6UADNQDcjIs1bsA2iyw4Aur36CAyjgCGOBJRq8AfBy4A6OLE4UpM8zljEAPABM8ANxPBlFAL4uAPQe3oz+IP5AA

### Repro steps

1. Try pasting the following code in React compiler Playground
```
function Count() {
  const ref = useRef(0);
  const [count] = useState(() => ref.current);
  return <div>{count}</div>
}
```
2. This should throw an error, as it violates the **Rules of react** , specifically where it says ""Components and Hooks must be pure""
https://react.dev/reference/rules#components-and-hooks-must-be-pure

**Ref docs clearly says this is an anti pattern**

![Image](https://github.com/user-attachments/assets/65265f74-ac86-40ac-9512-b8a5ba10dd64)

### How often does this bug happen?

Every time

### What version of React are you using?

19

### What version of React Compiler are you using?

19.1.0",closed,2025-06-22T09:59:15Z,2026-02-04T03:29:05Z,2,1314
33586,Bug:,"When using the React Developer Tools extension (v6.1.2) together with a popup-opening library (e.g. react-oauth-popup), I consistently get a SecurityError: Failed to read a named property '[react.memo_cache_sentinel]' from 'Window' in the console once the popup closes. This error originates from the DevTools hook (installHook.js) and seems to interfere with normal React lifecycle (e.g. passive effects) in development.

React version: 18.3.0

Library involved:

react-oauth-popup v2.x (or any code that opens a popup via window.open without noopener)

Steps To Reproduce
Create a React component that renders a button inside <OAuthPopup> (or manually calls window.open for OAuth).

Install and enable React Developer Tools (Chrome extension).

Click the button to open the popup and then close it (either via onClose callback or user closing the window).

Observe console for multiple SecurityError: Failed to read a named property '[react.memo_cache_sentinel]' from 'Window'.

Minimal reproduction
```
import React from 'react';
import OAuthPopup from 'react-oauth-popup';

export default function App() {
  return (
    <OAuthPopup
      url=""https://example.com/oauth""
      onCode={(code) => console.log(code)}
      onClose={() => console.log('closed')}
      title=""OAuth""
      width={600}
      height={600}
    >
      <button>Open OAuth Popup</button>
    </OAuthPopup>
  );
}

```

The current behavior
On popup close, React Developer Tools extension (hook) attempts to read internal React fields from the popup or main window.

This triggers a SecurityError logged in the console:
`
SecurityError: Failed to read a named property '[react.memo_cache_sentinel]' from 'Window': An attempt was made to break through the security policy of the user agent.
`
React then throws Error: Should not already be working. in the callstack, disrupting normal component updates in development.

The expected behavior
The DevTools hook should gracefully handle the absence of window.opener or blocked frame access and not throw a SecurityError.

Closing a popup opened by React-based libraries should not cause React internals to crash or log errors in development.








",closed,2025-06-21T09:44:32Z,2025-11-05T11:05:04Z,3,2173
33577,[Compiler Bug]: Compiler tries to assign to variables that does not exist,"### What kind of issue is this?

- [x] React Compiler core (the JS output is incorrect, or your app works incorrectly after optimization)
- [ ] babel-plugin-react-compiler (build issue installing or using the Babel plugin)
- [ ] eslint-plugin-react-compiler (build issue installing or using the eslint plugin)
- [ ] react-compiler-healthcheck (build issue installing or using the healthcheck script)

### Link to repro

https://playground.react.dev/#N4Igzg9grgTgxgUxALhASwLYAcIwC4AEwBUYCASgmGgF4IDyARmTAG4IwEC+BAZjBAwEAOiAACMBAEM4eALRSYaKQHooeNABswogNzCAdphz4iBAAoQc7GAGEIBvAgAeeADQky9xy7zmBWGDcfAJCopIy8orKcnCCOAYIjjog+gaGLiaEcQZghJbWHAQAvAQAFIYEZnAAFloAJpIGHlJGGFIaDgAisB1oDh4A7mj1eDUlIiB4SgDmMxyUvKIeAHRrWAFBXG6VBJK8OwYAlCUAfES7ANobVmAe+wC6E6QI3k6u-rdlN4H3CAcWKwQGxvXxHNJVHJ5MzTNBzBb-YKlH5gNK7F6Uah0JgsGxlYj7ZAEWHwmCLDwOTG0BDccGGXaSPCwAwEAxQTSaNJcNIgLhAA

### Repro steps

`t2` is not defined, so there's a runtime JS error (`ReferenceError: assignment to undeclared variable t2`).

Screenshot of buggy output for reference when bug is fixed in compiler:

<img width=""559"" alt=""Image"" src=""https://github.com/user-attachments/assets/095c4ae4-d08a-4c96-8732-31c9ea77174e"" />

---

Note that removing `width = ""triggerRef""` _or_ `const { triggerRef } = props;` makes the bug disappear.

### How often does this bug happen?

Every time

### What version of React are you using?

N/A

### What version of React Compiler are you using?

RC ",closed,2025-06-19T14:24:26Z,2025-06-25T18:10:10Z,2,1438
33556,"Bug: ""Rendered more hooks than ..."" throws when it shouldn't with multiple suspends","React version: 19.1.0

I've tried hard to create a minimal reproduction for this one with just React and failed, but for reasons I'll describe I still suspect this might be a React bug and not only a Next.js one.

There are several reproductions over in the Next.js repo: [#63121](https://github.com/vercel/next.js/issues/63121) [#63388](https://github.com/vercel/next.js/issues/63388) [#78396](https://github.com/vercel/next.js/issues/78396) [#80483](https://github.com/vercel/next.js/issues/80483)

This one is very, very hard to describe so sorry for a lengthy post. In essence, I think there are situations where transitions changing out a currently pending promise passed to `use` results in ""Rendered too many hooks"" being thrown, even when there are no conditional hooks or early returns.

This is not enough however, there seems to be some extra secret ingredient that is required to trigger this which I have not found, maybe incremental hydration?

## Why I think this is a bug

This is happening in code paths where there are no conditional hooks being rendered. (Well, there is in the Next case, but it's a `NODE_ENV` check and the bug happens even when that is removed)

Besides the Next.js reproductions, which vary in _how_ they trigger the bug, I've also seen this happen on a separate code path in our repo, in user land-code where there are also no conditional hooks or early returns. That code path also has two possible Suspends in the same custom hook. This also uses the Next app router, but unlike the reproductions above, the stack trace does not lead to Next.js internals. This internal bug is very hard to reproduce consistently unfortunately.

## Some debugging details

* I have been debugging [#78396](https://github.com/vercel/next.js/issues/78396) with a local Next.js build
* The bug is triggered on [this line in `app-router.tsx`](https://github.com/vercel/next.js/blob/19762ee2f5ee355c40f14a767c43311688bf98b7/packages/next/src/client/components/app-router.tsx#L211), but the actual error seems to stem from [this line in `useActionQueue`](https://github.com/vercel/next.js/blob/19762ee2f5ee355c40f14a767c43311688bf98b7/packages/next/src/client/components/use-action-queue.ts#L53) (?)
  * `return isThenable(state) ? use(state) : state`
* I removed the `if (process.env.NODE_ENV !== 'production') {` conditional hook case just to be sure
* I added a few logs to `useActionQueue`, when the bug triggers this is what has happened:

![Image](https://github.com/user-attachments/assets/5d765f4b-bf26-4bb7-a1d4-ba90afc9231e)

* That is, a server action is still pending when a redirect happens
* The error happen when the redirect _fulfills_
* If the server action is removed, bug goes away
* If I add enough delay for the `redirect` so the server action has time to finish, the bug goes away, that is, this is fine:

![Image](https://github.com/user-attachments/assets/d8f290ea-75b7-4456-9e7e-277604dc7aa1)

* I have also added a breakpoint to the error itself inside of `updateWorkInProgressHook`
  * `currentHook` exists but does not have a `.next`
  * `workInProgressHook` exists but does not have a `.next`
  * This is the stack trace, from `beginWork`:

![Image](https://github.com/user-attachments/assets/f575092b-874d-4188-8505-bde94ba68fb3)

I know this is very fuzzy and I'm sorry I don't have more details, but this is where my React debugging skills runs out and I still wanted to report it as there is some good evidence at least part of this bug lies on the React side of things.

I'm happy to provide whatever more details I can help with.",closed,2025-06-17T19:44:26Z,2025-08-11T10:07:57Z,3,3583
33542,"Bug: onSelect does not fire when contentEditable equals ""plaintext-only""","React's `onSelect` event callback does not fire when contentEditable is set to `plaintext-only`. `plaintext-only` is a valid value for the [contenteditable attribute](https://developer.mozilla.org/en-US/docs/Web/HTML/Reference/Global_attributes/contenteditable#value). 

This was previously reported, #29813, but never resolved. Since then, all current browsers have added support for `plaintext-only`. [Caniuse contenteditable=""plaintext-only""](https://caniuse.com/mdn-html_global_attributes_contenteditable_plaintext-only).

React version: 19.1.0

## Steps To Reproduce

1. Create a `div` with `contentEditable=""plaintext-only""`
2. Define an `onSelect` event handler
3. `onSelect` is never fired

Link to code example: https://codesandbox.io/p/sandbox/ynhpk7

## The current behavior
No `onSelect` event is fired when contentEditable is set to `plaintext-only`

## The expected behavior
`contentEditable=""plaintext-only""` is handled in the same way as `contentEditable={true}` and `onSelect` events are fired.",closed,2025-06-16T18:50:48Z,2025-09-28T03:21:26Z,4,1011
33537,Bug: Detached DOM Elements(leading memory leaks) when HTML element removed from DOM,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

React version: 19.1 (or previous versions)

## Steps To Reproduce

1. render HTML elements conditionally (e.g. boolean `expanded` state

```tsx
return <>
  ...
  {expanded && <div>foo</div>}
</>
```

2. toggle state to add HTML elements to DOM, and again, remove from DOM

```tsx
const [expanded, setExpanded] = useState(false);
return <>
  <button onClick={() => setExpanded((prev) => !prev)}>click</button>
  {expanded && <div>foo</div>}
</>
```

and it causes detached DOM elements.

<img width=""608"" alt=""Image"" src=""https://github.com/user-attachments/assets/9c56bbf0-35b4-4374-92c1-2580c8458608"" />

But it is just for html element (e.g. `<div>, <span>, ...`), Component does not leave detached DOM elements.

e.g. seperate `<div>foo</div>` into `<Foo />`

```tsx
function Foo() {
  return <div>foo</div>
}
```

and doing the same thing

```tsx
...
return <>
  ...
  {expanded && <Foo />}
</>
```

And it does NOT leave detached DOM elements

Link to code example: https://jpjc6x.csb.app/ (original code [here](https://codesandbox.io/p/devbox/fast-sun-forked-jpjc6x?workspaceId=ws_P1kPHJcWfBAZ6ct4VP59FD) )

I'm not sure if this is considered a bug that needs to be fixed, but I'd at least like to know what difference between the two cases is causing this (html elements being left with a detached DOM, but components not).

## The current behavior

remains detached DOM elements, causing memory leaks

## The expected behavior

no detached DOM elements",closed,2025-06-15T10:03:39Z,2025-06-16T12:31:33Z,2,1694
33536,Bug: Server functions report false positive errors for MobX observables,"Server functions will falsely report an error in development when called with a MobX observable, but the value is (usually) correctly serialized.

As far as I can tell, this is because MobX observables are Proxies, and either add `.toJSON()` methods to wrapped values which return different values in `JSON.stringify()` than the ""original value"", or they add a special `Symbol(mobx administration)` to objects which are skipped over in serialization.

This is probably more of a [MobX issue](https://github.com/mobxjs/mobx/issues/4561), but I want to report it here in case React is able to refine the heuristic for when these errors are reported, as the current message can be confusing.

<img width=""700"" alt=""Image"" src=""https://github.com/user-attachments/assets/09c5bd4c-c5c2-4865-b6f1-5dcdf3bceff8"" />

React version: 19.1.0

## Steps To Reproduce

1. Create a server function which accepts any parameter.
2. On a dev server, call the server function with a MobX observable value.

Link to code example: https://codesandbox.io/p/devbox/2w4qqc

## The current behavior
Server functions falsely report an error in development when serializing MobX observable values.

## The expected behavior
Ideally, server functions would report errors only if the serialized shape doesn't match the original value's shape, and the current errors with MobX would appear more as warnings.

Another idea, which is more of an enhancement than a bug fix, is to let data expose a React-known symbol method like `[Symbol.for(react.toRSC)]()` which React would call and use the result of over the `.toJSON()` value. It would then be up to libraries like MobX to implement the symbol method.",closed,2025-06-15T01:09:51Z,2025-09-20T01:32:29Z,2,1673
33534,Bug: Server functions error when returning a client reference,"Returning a temporary client reference from a server function causes an error.

My understanding of the issue is that `async` functions will automatically check return values for `.then()` methods in order to flatten nested promises. However, client references in server functions [guard access to virtually all properties](https://github.com/facebook/react/blob/6b7e207cabe4c1bc9390d862dd9228e94e9edf4b/packages/react-server/src/ReactFlightServerTemporaryReferences.js#L74-L79).

This can be easily sidestepped by wrapping the return value in an array or plain object, but it's inconvenient.

<img width=""882"" alt=""Image"" src=""https://github.com/user-attachments/assets/f39a08b2-51a0-4d72-acac-adab03218284"" />

React version: 19.1.0

## Steps To Reproduce

1. Create a server function which would return a client reference.
2. Call the server function from the client with a client reference (non-RSC-serializable value).

Link to code example:
https://codesandbox.io/p/devbox/server-function-cant-return-client-reference-477k4c

## The current behavior
The server function errors before returning a client reference.

## The expected behavior
The server function should return the same client reference without error. Client references should not guard accessing the `then` property, and should instead return `undefined`.
",closed,2025-06-14T21:03:18Z,2025-08-02T22:11:55Z,0,1326
33519,"Bug: [React Refresh] React Refresh edge case, class fields are mistakenly treated as React Component","React version: all React version

## Steps To Reproduce

Related issue https://github.com/web-infra-dev/rsbuild/issues/4730

Link to code example:

https://github.com/dartess/rsbuild-class-hmr

## The current behavior

hmr not works when change `Feature value`. `Rspack` and `Webpack` have same issue.

## The expected behavior

hmr works",closed,2025-06-12T17:03:01Z,2025-09-17T17:04:52Z,2,338
33510,Feature Request,,closed,2025-06-11T18:31:50Z,2025-06-11T19:38:58Z,0,0
33503,Bug: React 19 - Suspense Siblings Fall Back to Sequential Loading Under Load,"Originally posted in [this issue](https://github.com/facebook/react/issues/29898#issuecomment-2960843341).

The same code can execute sequentially or concurrently depending on the performance of the react application and the device.

In a challenging performance situation, Suspense siblings initialize as a waterfall instead of concurrently.

React version: 19.1.0

## Steps To Reproduce


### Source Code Links: Two Different Suspense-using libraries

- Using @tanstack/react-query: [codesandbox.io](https://codesandbox.io/p/sandbox/magical-star-m4mh8w?file=%2Fsrc%2FApp.tsx%3A3%2C35-3%2C56)
- Using @apollo/client: [codesandbox.io](https://codesandbox.io/p/sandbox/bold-herschel-knp4jx)

### Repro Steps:

1. Open the app in a new tab ([Example link for @tankstack/react-query](https://m4mh8w.csb.app/))

<img width=""500"" alt=""Image"" src=""https://github.com/user-attachments/assets/806fd4c7-cd2b-4483-ae18-c57b6c3e3e19"" />

2. Open network tools and refresh the page
3. Notice that the requests to dummyjson are made **in parallel**

<img width=""500"" alt=""Image"" src=""https://github.com/user-attachments/assets/50909f37-b1a3-4d98-8aa0-12004d0f00fa"" />

4. Visit the performance tab in chrome devtools and apply 20x slowdown

<img width=""500"" alt=""Image"" src=""https://github.com/user-attachments/assets/774e21d7-8339-4331-9389-1412c62106cf"" />

5. Refresh the page
6. Notice that the requests to dummyjson are made **in sequence**

<img width=""500"" alt=""Image"" src=""https://github.com/user-attachments/assets/bebff552-cde7-4a4e-8318-434c4b5bd9b5"" />
",closed,2025-06-11T02:16:20Z,2025-06-11T22:27:28Z,1,1552
33498,Bug: Context.Consumer re-rendering children with unchanged context value in react 19.,"After upgrading to react 19, I noticed a performance regression due to unexpected re-rendering in my react app.

I have a setup with a context that gets updated, but some child trees override that context with their own value and do not always update when the outermost context updates.

In react 18, as expected, children consuming the context (either via `useContext` or `Context.Consumer`) did not re-render when the outermost context value updated, as long as their tree had an additional context provider that kept a stable context value.

In react 19, this behavior is maintained for `useContext`, but `Context.Consumer` re-renders its children.

React 18 example: https://codesandbox.io/p/sandbox/dqzj8j
React 19 example: https://codesandbox.io/p/sandbox/j9zrsy

The code is the exact same other than the react dep version.

You can see in the React 18 example, both `ChildA` and `ChildB` never render again as they are wrapped in `memo` and the context value does not change in their tree. In the react 19 example though, `ChildB` re-renders every time the value in the outermost context updates, even though that context is re-provided for the tree containing `ChildB`.

---

**Update 16/06:** I've noticed that in react 19, the `useContext` example DOES run the component and do most of the work involved, it just doesn't actually commit the render. I observed this by putting a `console.log` in the component to see if it's running.

The concern here isn't because we depend on side effects or anything like that, it's that some of our components are unfortunately quite expensive to run, and this context is consumed everywhere!

Until now, we've been running on the assumption that as long as the context value for that subtree remained stable, that components would not re-run (which was true pre react 19)

It took a while for us to understand this as this manifests as work being done to run all the consumers (visible in chrome performance profile), but then the work missing from the flamegraph in react profiler since nothing is actually rendered. (You can see it accounted for in the total render time in the timeline tab of react profiler though)

[Here's](https://codesandbox.io/p/devbox/modest-roman-forked-k3dtws?workspaceId=ws_97qDTdYsHzPsCzLfZRrEpQ) what we are doing for a workaround right now to avoid the perf penalty. We're creating a second context and using `useContext(FooOverride) || use(Foo)` to conditionally call the ""main"" context.



",closed,2025-06-10T14:34:50Z,2025-09-22T17:05:16Z,4,2473
33489,Bug: infinite re-renders when queueing state updates via promises during render,"React version: 18.3.1

## Steps To Reproduce

1. [Created a sandbox to illustrate the issue](https://codesandbox.io/p/sandbox/react-18-playground-forked-w2jds3?file=%2Fsrc%2FApp.tsx).
2. Open and it ""trigger"".
3. Check the console. 100 renders are scheduled after hitting trigger, despite `setState` sets the same value.

## The current behavior

* You will see more than 100 re-renders until we stop it, otherwise it would indefinitely run.

* This does not happen on React 17, React 18 with legacy root and React 19 (at least in the sandbox, could be due to auto-optimization of the component via the compiler). Happens in all React 18 versions.

## The expected behavior

* Calling `setState` with the same value already set, even in an asynchronous promise, should not re-trigger the render of the component, even if the operation of updating the state asynchronously within a component is not officially supported.",closed,2025-06-09T21:00:34Z,2026-05-13T20:56:04Z,6,919
33479,Bug: [React 18] `act` in tests can alter autobatching behavior compared to production in 18.3.1,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

React version: 18.3.1

## Steps To Reproduce
*Please refer to the CodeSandbox link below for a complete repro.*

1. Trigger a fetch request by clicking a button that internally calls two setState calls: `setIsLoading(true)` followed by `setIsLoading(false)` once the API call completes.
2. Use `act` to mimic the behavior in a test using React Testing Library:

```js
<button
    onClick={async () => {
      act(() => {
        handleClick();
      });
      await act(async () => {
        await waitForAPICall();
      });
    }}
  >
```

<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example: https://codesandbox.io/p/devbox/practical-neumann-g82dcv?workspaceId=ws_8edRzHnWwZWJh5UnZUEo7c

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

## The current behavior
- We see `Trigger onComplete callback for fetch API` is not logged in the console, because `setIsLoading(true)` and `setIsLoading(false)` are batched into a single render, causing the callback of `useEffect` not to run.

- This behavior does not match the production app (`act` is not used), where the two state updates trigger separate renders as expected.

- Removing `act` from the logic results in two renders, though it causes a React warning (""Warning: An update to App inside a test was not wrapped in act(...)"") in tests.

Additional observations:

- If I don't await fetch params before the `setIsLoading(true)` call (No `await getFetchParams()`), the test still causes two re-renders, even inside `act`.

- This issue does not occur when upgrading to React 19.1.0.

Based on these observations, it appears that using `act` in tests can alter the autobatching behavior in React 18.3.1, potentially reducing test reliability.

## The expected behavior
- Using `act` in tests should preserve the same autobatching behavior seen in production.
- In this case, `setIsLoading(true)` and `setIsLoading(false)` should result in two separate renders inside tests, just as they do in a real app.
",closed,2025-06-07T09:26:45Z,2025-09-12T11:04:45Z,2,2700
33461,Bug: Getting 409 Error for CustomPouchError with pouchdb-browser,"<!--
  

-->

React version:
17.0.2

## Steps To Reproduce

1. Calling this code giving exception - 
2. updateCompanyConfiguration({
      _rev:
        companyConfigurations && companyConfigurations._rev
          ? companyConfigurations._rev
          : """",
      ...$_companyConfiguration,
    })
      .then((response) => {
        if (response.ok) {
          console.log(response);
        } 
      })
      .catch((error) => {
        console.log(error);
      });

3. Code is giving exception- 
export function updateCompanyConfiguration(doc) {
  let _rev = doc._rev;
  delete doc._rev;
  return companyConfigurationDB.put({
    _id: ""1"",
    _rev: _rev,
    ...doc,
  });
}

4. Exception 
Exception:  at new CustomPouchError (http://localhost:3000/static/js/vendors~main.chunk.js:162322:20)
    at createError (http://localhost:3000/static/js/vendors~main.chunk.js:162331:10)
    at updateDoc (http://localhost:3000/static/js/vendors~main.chunk.js:165828:15)
    at nextDoc (http://localhost:3000/static/js/vendors~main.chunk.js:165927:9)
    at http://localhost:3000/static/js/vendors~main.chunk.js:165936:5
    at Map.forEach (<anonymous>)
    at processDocs (http://localhost:3000/static/js/vendors~main.chunk.js:165913:13)
    at idbProcessDocs (http://localhost:3000/static/js/vendors~main.chunk.js:166255:5)
    at checkDone (http://localhost:3000/static/js/vendors~main.chunk.js:166273:9)
    at IDBRequest.readMetadata (http://localhost:3000/static/js/vendors~main.chunk.js:166281:7)

<img width=""238"" alt=""Image"" src=""https://github.com/user-attachments/assets/2016fc8f-0db4-4eb8-8274-9efd1c5af104"" />


<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example:

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

## The current behavior


## The expected behavior
",closed,2025-06-06T13:14:12Z,2025-09-14T10:04:32Z,3,2282
33460,"Bug:  In the unmount function returned by createRoot, an imprecise comparison statement causes the first unmount failed, affecting subsequent program operations.","
<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

<img width=""669"" alt=""Image"" src=""https://github.com/user-attachments/assets/769da050-8abc-4417-bdfe-b69fa93518b0"" />

<img width=""419"" alt=""Image"" src=""https://github.com/user-attachments/assets/1426baad-11ed-41df-9335-8cdd7ac3be2c"" />

React version: 19.1.0

## Steps To Reproduce
1. Start a react app, and unmount， it failed.
This can cause some problems when applied as a multi-instance child in a micro frontend
<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example:

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

## The current behavior


## The expected behavior
",closed,2025-06-06T07:57:45Z,2025-09-13T08:06:07Z,3,1312
33437,Bug: same inline styles are considered different by hydration,"Hi, I got this error in my console:
```
A tree hydrated but some attributes of the server rendered HTML didn't match the client properties. This won't be patched up. This can happen if a SSR-ed Client Component used:

- A server/client branch `if (typeof window !== 'undefined')`.
- Variable input such as `Date.now()` or `Math.random()` which changes each time it's called.
- Date formatting in a user's locale which doesn't match the server.
- External changing data without sending a snapshot of it along with the HTML.
- Invalid HTML tag nesting.

It can also happen if the client has a browser extension installed which messes with the HTML before React loaded.

https://react.dev/link/hydration-mismatch

  ...
                  <Banner>
                    <BannerComponent__BannerWrapper style={{...}}>
                      <div
                        style={{
+                         --banner-color: ""#CDECDE""
-                         --banner-color: ""#CDECDE""
+                         --text-color: ""#686ae5""
-                         --text-color: ""#686ae5""
+                         --btn-color: ""#CDFFAA""
-                         --btn-color: ""#CDFFAA""
+                         --btn-text-color: ""#ff0000""
-                         --btn-text-color: ""#ff0000""
                        }}
                        className=""BannerComponent__BannerWrapper-sc-1o07lih-0 ctOXQs""
                      >
                  ...
                ...
```

The weird thing is that the parts of code that are supposed to be different are actually completely equal. I checked in notepad++ with hidden chars displayed and even line endings are same, all the chars are same. So i guess there's nothing to throw error about. How can this even happen?

Also, shouldn't react hydration algorithm cut some slack for such stuff as inline styles? I browsers can have differences in implementations of attributes if they are calculated dynamically, so it can happen that there would be some differences in spaces or capital vs. lowercase hex codes. These are stuff that shouldn't matter and are in fact same. I think it is not possible to achieve 100% identity of react's output on backend and every browser's implementation of values.",closed,2025-06-04T21:31:12Z,2025-12-08T18:08:42Z,8,2233
33435,Bug:,"I'm having a very specific issue inside a complex project that I can't give a minimal reproduction example of.

Basically I mount a React component using `createRoot(document.getElementByid('...')).render(<MyComponent />`

For some reason, `<MyComponent />` can end up being unmounted due to an error in one of its children.

I know that description is very vague, but do you have any idea what could cause the root element mounted using `createRoot().render()` to be unmounted? This would be very helpful to try to debug a more precise portion of the code I have.

I haven't found anything in the docs indicating that a component mounted using `createRoot().render()` could ever be unmounted without explicitly calling `.unmount()` (which I don't).",closed,2025-06-04T11:35:07Z,2025-09-12T11:04:47Z,8,749
33428,Bug: performance: `createPortal()` attaches listeners even in contained roots,"I'm working on a new virtualization engine for the MUI X Data Grid and other components. I was hoping to be able to do some work outside of react for performance reasons, and to tie React in with portals, but the base cost of adding portals is too high for that use-case due to the event listeners that are added on new roots. 

React version: 19

## Steps To Reproduce

1. Create a portal inside the app's main root

Link to code example: https://stackblitz.com/edit/mui-virtual-exploration


## The current behavior

React attaches event listeners to new portal roots even when the root node is contained by the main app root node. It creates a lot of overhead for cases where multiple portals are attached at once.

<img src=""https://github.com/user-attachments/assets/59ccb728-b742-454c-b28e-26433e9d1f63"" width=""450"" />

## The expected behavior

No added listeners if the root is contained in the main root.

",closed,2025-06-03T19:08:33Z,2025-12-11T06:09:26Z,8,915
